"Product Name";"Brand Name";"Price";"Rating";"Reviews";"Review Votes"
"Pantech Burst P9070 Black Unlocked Cell Phone";;149.99;3;"The phone is excellent clear screen easy to read and bright. Very easy to set up. But the camera is garbage. The picture blurs with the slightest movement.";0
"Pantech P7040 Link Unlocked Phone with QWERTY Keyboard, 1.3 MP Camera and GPS-No Warranty-Wine/Black";"Pantech";19.99;5;"My son is a missiory and his screen cracked. He likes this model and it is no longer available in our area. I was glad I could get a new unit for him without having to pay the exorbitant prices ATT charges.";1
"Pantech Pocket P9060 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 5MP Camera, Video, GPS, Wi-Fi, SNS integration, MP3/MP4 Player and microSD Slot - Gray";;54.88;4;"My wife used this phone while we traveled in Germany and worked like a charm with a local SIM and carrier. It was nice to have a smart phone for vigation as we walked around. She is used to a actual keyboard but thought that the virtual keyboard on this was easy to use and a nice size.";0
"Pantech Pocket P9060 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 5MP Camera, Video, GPS, Wi-Fi, SNS integration, MP3/MP4 Player and microSD Slot - Gray";;54.88;1;"i wouldnt recommend this product to anyone .......... you cant even unlock itwould delay to turn on...... i wouldnt tell anyone to buy this phone";2
"Pantech Pocket P9060 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, 5MP Camera, Video, GPS, Wi-Fi, SNS integration, MP3/MP4 Player and microSD Slot - Gray";;54.88;4;"had it for 10 months and its good so far";0
"Phablet 7 Android 4.0 GSM Tablet Phone - GSM Unlocked - Keyboard Case Bundled";;67.88;5;"It came even before delivery date. I love it. The phablet is everything I thought it would be and i'm more than happy";0
"Phablet 7 Android 4.0 GSM Tablet Phone - GSM Unlocked - Keyboard Case Bundled";;67.88;1;"Don't waste your time or money on this one. Its slow. Has very little memory and it would not mount my SD card. Maybe I just got a bad one but I sent it back and decided not to try another one";
"PHONE VERIZON HTC ANDROID ERIS 1.5 OS; GOOGLE EXP DEV DUALL BAND CDMA 2000 1xRTT/1xEVDO/1xEVDO Rev A";"HTC";15.55;4;"Phone was received in very good condition and works really well. The only problem I have noticed is there is sometimes a delay when making calls-not sure if its the network or phone.";0
"Plum Axe Plus - Unlocked Smartphone - 4G HSPA+ QuadBand GSM - White";"Plum";79.34;5;"Me encantó,... mucho mejor de lo que yo esperaba de él.Saludos";1
"Plum Ram - Unlocked Rugged Phone - Tough Durable IP67 - Water Shock Proof GSM (Orange)";"Plum";49.99;1;"Terrible phone. I wouldn't get service where most everyone else did. I could hear other people but they couldn't hear me. I filly just threw the phone in my junk drawer.";0
"Plum Trigger Plus Unlocked Dual SIM Android Smartphone (Black) - 3.5 Display GSM Quadband 4G HSPA+";"Plum Mobile";100.0;3;"gracias!";0
"Polaroid A4BK 4 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Black";"Polaroid";47.89;1;"Phone cracked. Was in the Jean pocket. All I did was bend my knee. Now you can't see half of screen. I do not recommend anyone purchasing this phone.";1
"Polaroid A4BK 4 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Black";"Polaroid";47.89;1;"The phone was nothing like it says, the camera doesnt work at all..it frezzes..the tech is so poor i gave ut to 5 year old daughter! Will never purchase any kind phone from here again..";1
"Polaroid A4PK 4 Unlocked Smartphone Bundle Accessory Kit, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat,Pink";"Polaroid";69.56;3;"Would've been a great phone, but had a few dead spots in the touchscreen. I don't fancy have to repeatedly touch at a spot to get a response. Especially when typing!";0
"Polaroid A4PK 4 Unlocked Smartphone Bundle Accessory Kit, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat,Pink";"Polaroid";69.56;5;"Perfect phone...";2
"Polaroid A4PK 4 Unlocked Smartphone Bundle Accessory Kit, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat,Pink";"Polaroid";69.56;3;"Is the sencond time i bough this phone and it broke... You have to be really carefull with it .... Otherwise is a good phone";1
"Polaroid A4WH 4 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,White";"Polaroid";58.99;3;"Beautiful phone but it is slow because the memory is unexpandable. Otherwise, it rivals the competitors in terms of how itnis made...";0
"Polaroid A4WH 4 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,White";"Polaroid";58.99;4;"Obtained for travel overseas. Works well.";1
"Polaroid A5BK 5 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Black";"Polaroid";49.5;5;"all excellent";0
"Polaroid A5BK 5 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Black";"Polaroid";49.5;1;"This phone is garbage I got this phone May,21 it is now June,25 and the battery is dead. I can't even return this paper weight anymore. I was screwed out of 100$. DON'T BUY!!!!";
"Polaroid A5PK 5 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging ,Pink";"Polaroid";79.12;1;"Did not connect to network. Called support and they said it was defective. Don't dare try another one even though it did connect wireless and was very fast.Luckily Amazon as always took it back.Disappointed.";4
"Polaroid A5WH 5 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty,Retail Packaging, White";"Polaroid";78.33;5;"Thanks I like it";2
"Polaroid A5WH 5 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty,Retail Packaging, White";"Polaroid";78.33;5;"This phone works very well for me the screen is big on display love this phone it is awesome.";0
"Polaroid A6BK 6 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty,Retail Packaging, Black";"Polaroid";107.52;1;"phone which i got did noot work";0
"Polaroid A6WH 6 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White";"Polaroid";116.0;1;"This phone has very poor reception, so I have to use headphones when speaking on it. I thought because it is a Polaroid phone my pictures would be great and boy was I wrong, the resolution in bad as well and all pictures come out as blurred. This is not a phone to take a quick picture, one would have to hold the phone steady for about 60 seconds to get a decent shoot. I wanted to return it, but my 30 day return time ran out, so I am stuck with it. One more thing it was a friend of mind who bought the 6 inch version that does no longer charges, my friend has to take out the battery to charge....that will be the last time I take advice from a friend on buying a phone. The only good thing for me is that the phone came unlocked and with a clear soft case. Don't buy this phone.";4
"Polaroid A6WH 6 Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White";"Polaroid";116.0;5;"This phone works very well for me the screen is big on display love this phone it is awesome.";0
"POSH MOBILE EQUAL PRO 4G LTE ANDROID GSM UNLOCKED DUAL SIM 7.0 HD World's BIGGEST Android Phone 16GB of Storage. 1 Year warranty. (Model";;;;;
"POSH MOBILE EQUAL PRO 4G LTE ANDROID GSM UNLOCKED DUAL SIM 7.0 HD World's BIGGEST Android Phone 16GB of Storage. 1 Year warranty. (Model";;;;;
"POSH MOBILE EQUAL PRO 4G LTE ANDROID GSM UNLOCKED DUAL SIM 7.0 HD World's BIGGEST Android Phone 16GB of Storage. 1 Year warranty. (Model";;;;;
"POSH MOBILE EQUAL PRO 4G LTE ANDROID GSM UNLOCKED DUAL SIM 7.0 HD World's BIGGEST Android Phone 16GB of Storage. 1 Year warranty. (Model";;;;;
"POSH MOBILE EQUAL PRO 4G LTE ANDROID GSM UNLOCKED DUAL SIM 7.0 HD World's BIGGEST Android Phone 16GB of Storage. 1 Year warranty. (Model";;;;;
"Posh Mobile Memo S580a - 5.8 Display, 4G H+ GSM Unlocked Smartphone - 1 Year USA Warranty - Black";"Posh Mobile";179.99;3;"Big phone but not very great.";0
"Posh Mobile Memo S580a - 5.8 Display, 4G H+ GSM Unlocked Smartphone - 1 Year USA Warranty - Black";"Posh Mobile";179.99;5;"It was delivered on time and is a pretty good phone.";0
"Posh Mobile Memo S580a - 5.8 Display, 4G H+ GSM Unlocked Smartphone - 1 Year USA Warranty - Black";"Posh Mobile";179.99;5;"awesome";0
"Posh Mobile Memo S580a - 5.8 Display, 4G H+ GSM Unlocked Smartphone - 1 Year USA Warranty - Black";"Posh Mobile";179.99;3;"I love these phones just hate that the prices change every week and wish I could get a wholesale price";0
"Posh Mobile Micro X S240 GSM Unlocked Smartphone - Pink with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter";;97.59;1;"Junk. Won't power on anymore and the screen started fading away.";1
"Posh Mobile Micro X S240 GSM Unlocked Smartphone - Pink with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter";;97.59;1;"This phone is very pretty but the charge is awful. I wont buy this phone never again because suddenly with 15% charge turns off.";
"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0 Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (Intertiol and Domestic use)";"Posh Mobile";129.88;4;"Love my new posh mobile and recommend if on a budget only reason why its not a five star phone is because of it huge apps that I'm not a fan of but other wise sppy and a beautiful camera.";0
"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0 Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (Intertiol and Domestic use)";"Posh Mobile";129.88;5;"So far I love this phone. Large screen, light weight prettymuch does everything I need it for. I found a great case to use with it.Samsung Galaxy Mega 6.3/HTC One Max/ Nokia Lumia 1520/LG G Flex, Vertical Leather Case with Magnetic Closure with Belt Clip and Belt Loops, Fit with Otterbox Commuter Case (Not Defender Case) - Package By Wonderfly";3
"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0 Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (Intertiol and Domestic use)";"Posh Mobile";129.88;5;"Daughter loves the phone and features - great size. This is the fifth POSH purchased and all work well.";2
"POSH MOBILE ULTRA MAX 4G LTE ANDROID GSM UNLOCKED DUAL SIM 5.5 HD SMARTPHONE, PLUS-sized HD display, 8MP Camera and 16GB of Storage. 1 Year warranty. (L550 WHITE)";"Posh Mobile";109.99;5;"Love this phone! The price is incredible. Great for streaming music, using as mobile hotspot, email. etc. I travel some, lets me keep up with Office 365.The one issue I had (screen protector) customer service resolved immediately!";0
"POSH Revel S500a - 5.0, 4G, Android 4.4 Kit Kat, Dual-core, 4GB, 8MP Camera, Dual Sim Smartphone (Blue)";"Posh Mobile";78.39;1;"i HATE this phone,its slow,cant upgrade OS and just JUNK";0
"POSH Revel S500a - 5.0, 4G, Android 4.4 Kit Kat, Dual-core, 4GB, 8MP Camera, Dual Sim Smartphone (Blue)";"Posh Mobile";78.39;5;"MUY BUENO";0
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)";"Posh Mobile";75.41;5;"Great phone and at a very good price point.";1
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)";"Posh Mobile";75.41;3;"Cool phone, but I have went through multiple batteries in a 8 month period.";0
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)";"Posh Mobile";75.41;5;"exellent work thanks";1
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)";"Posh Mobile";75.41;5;"I love it , excellent phone!";0
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)";"Posh Mobile";75.41;2;"The screen is very touchy feely.it has a mind of its own...if u purchase this phone be sure to get a stylus pen...I've abandoned it";0
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Green)";"Posh Mobile";75.41;5;"Super fast smartphone. Can compare with high end phones like HTC 8 and Samsung galaxy 5. Phone is worth the price.";0
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Yellow)";"Posh Mobile";79.99;5;"Working with fashion labels, matching is everything and since I love Pink, I look for pink phones. Thank you Posh for making the E500 for ME!! I hold it and I think its made for me. I even med it Priscila. Instagram 100x a day with a 13MP camera and selfies with a 5MP front camera?? My besties are now all Posh E500’s out in every color of the rainbow. (I like Green but don’t tell Ashley, shell facebook it from here to France is 45 seconds.) Love Posh and Love Pink (Priscila Pink)";0
"POSH Titan HD E500a - 5.0 HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Yellow)";"Posh Mobile";79.99;4;"Love this phone. Best phone I've ever had honestly. But this phone doesn't have Bluetooth. It has something called WHT. What the eff is WHT? Besides another Posh phone, how is it at all useful?";0
"PRIV by BlackBerry Factory Unlocked Smartphone - Black (U.S. Warranty)";"BlackBerry";349.98;5;"I just received the priv today and finished setting up. The build quality of this phone is great and I am falling back in love with a physical keyboard. The only issue is the duplicate notifications but that can only improve since its software.This is really the phone to get";9
"PRIV by BlackBerry Factory Unlocked Smartphone - Black (U.S. Warranty)";"BlackBerry";349.98;1;"They tell you it's unlocked, however when received it comes in a AT&T box, has their branding logo on the back, and comes with all of at&t's glorious bloatware which essentially kills the phone. I have a friend who uses Verizon who owns one that performs great, gets good battery life and speed, etc, however my two day experience with this phone was disappointing and did not match his performance.";5
"product not found";;1999.0;3;"El sistema operativo colapasa con us cuantas aplicaciones abiertas. Bue pantalla touch, buen sonido, la batería es decente. un celular muy discreto.";2
"Quick-get 2pcs Home Button Sticker(support Fingerprint Indentification System Touch Id) for Iphone 5s Iphone 6 Iphone 6 Plus (Dunk)";"Quick-get";6.99;5;"Waited a little longer than I wanted for it but it came exactly what the picture looked like and I had been a skeptic that the touch if would work, works better than it does without it. There was a hand written note that included another one with a different print which was super sweet. I changed my screen to black with the gold back after it cracked so the leopard print goes great... Would buy again";1
"RCA G1 5.5 Hd, Unlocked Dual Sim, 8Mp Camera, 8Gb Rom, 1Gb Ram, android 4.4 - Black";"RCA";150.99;4;"Needs tweeking with the storage space, photo and video quality and it would be a 5star product.";2
"RCA G1 5.5 Hd, Unlocked Dual Sim, 8Mp Camera, 8Gb Rom, 1Gb Ram, android 4.4 - Black";"RCA";150.99;5;"Best phone I have had so far, high quality phone, amazing price, it almost seems like cheating. Great performance I am very pleased with this purchase. Also great battery life , battery seems to charge very quickly when using the correct charger about 40 min on average from 30% level. I have ran multiple emulators and am quite impressed with the performance. Dropped this phone once and can not see any damage :)";8
"RCA G1 5.5 Hd, Unlocked Dual Sim, 8Mp Camera, 8Gb Rom, 1Gb Ram, android 4.4 - Black";"RCA";150.99;3;"Have issues because the interl storage is so small but if your tech savvy you can find a way around it with a SD card";1
"RCA M1 4.0 Unlocked Cell Phone, Dual SIM, 5MP Camera, Android 4.4, 1.3GHz (White)";"RCA";159.99;3;"Good phone but doesn't have speaker features.";1
"RCA M1 4.0 Unlocked Cell Phone, Dual SIM, 5MP Camera, Android 4.4, 1.3GHz (White)";"RCA";159.99;5;"The cellphone is wonderful, love it!";0
"RCA M1 Unlocked Cell Phone, Dual Sim, 5Mp Camera, Android 4.4, 1.3Ghz (Black)";"RCA";159.99;3;"the phone itself seemed fine...it is already broken. was there a warranty on the product?";1
"Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black";"Ultrabox";8.99;5;"Exactly what I wanted.. shipping was excellent";0
"Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black";"Ultrabox";8.99;4;"Fast Shipping, Clip is tough to clip phone, bought it to use till my warranty replacement come in. New clip is much easier, not sure what this one is so hard.";0
"Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black";"Ultrabox";8.99;5;"Pleased with purchase was an actual otter box clip";2
"Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black";"Ultrabox";8.99;5;"Better than the origil belt clip.";0
"Replacement Belt Clip Holster for Otterbox Defender Samsung Galaxy S5 - Black";"Ultrabox";8.99;1;"It's the wrong one,it's too big.";0
"RIM BlackBerry 9105 Pearl 3G Unlocked GSM Smartphone - 3MP Camera, WiFi, GPS -- Intertiol Version(Black)";"BlackBerry";139.0;1;"I arrive at the expected time, does not work in Venezuela operators. the pin does not work and there is no reason why?.because bring BES more not BIS, i can't use my account persol. I dont have bussiness";1
"Samsung 32GB Galaxy Note 10.1 Android 4G LTE Wi-Fi Dual Camera Unlocked Tablet";;499.99;5;"Excellent";0
"Samsung 32GB Galaxy Note 10.1 Android 4G LTE Wi-Fi Dual Camera Unlocked Tablet";;499.99;5;"My mother loves it, not to mention that she can get the free data for life on her tablet. I have a Note Pro 12.2, and am considering getting one for myself because it looks much clearer on the 10.1 vs the 12.2. Not to mention i can use it with my T-Mobile plan. It does get hot, but that's with heavy usage.";
"Samsung A777 Unlocked Phone with 3G Support, 1.3MP Camera, Bluetooth and GPS - US Warranty - Red";"Samsung";59.99;5;"Great replacement for a broken phone.";0
"Samsung B2100 Unlocked Quad-Band Phone, Extreme Anti-Shock, Waterproof, Built-in Flashlight, Bluetooth-Intertiol Version-Black";"Samsung";69.0;5;"This is the only phone that will resist my husband and the boat trips, we already had one but bought another one as they are really my husband's proof! Nothing else resisted, and we tried. Tried a fancy phone with a housing called life proof, well, that was not enough for him, this one so far is!!!!!";0
"Samsung B2100 Unlocked Quad-Band Phone, Extreme Anti-Shock, Waterproof, Built-in Flashlight, Bluetooth-Intertiol Version-Black";"Samsung";69.0;2;"The phone arrived earlier than advised. It looks nice and has some great features but the battery won't charge so I'll be returning the phone for a refund, since I can't get it replaced.";0
"Samsung B2100 Unlocked Quad-Band Phone, Extreme Anti-Shock, Waterproof, Built-in Flashlight, Bluetooth-Intertiol Version-Black";"Samsung";69.0;2;"People couldn't hear me and it was difficult to hear them. phone kept telling me the microsd card wasn't installed.I did like the feel of the phone and the ruggedness.";
"Samsung Comeback T559 Unlocked Phone with QWERTY Keyboard, 2MP Camera, Stereo Bluetooth and Music Player--U.S. Version (Pearl White/Plum)";"Samsung";33.95;5;"Have had this phone for over a month now, it works great and was sent unlocked. This is a very savvy phone.";3
"Samsung Convoy 2 SCH-U660 Military Standard Rugged 3G Cell Phone Verizon Wireless";"Samsung";99.99;5;"Strong and lasting";0
"Samsung Convoy 2 SCH-U660 Military Standard Rugged 3G Cell Phone Verizon Wireless";"Samsung";99.99;5;"It was everything I expected. It works very well it conneted to my service right away,and it does a gould job.";0
"Samsung Droid Charge I510 Verizon CDMA 4G LTE Android Smartphone w/ 8MP Camera - Black";;120.0;5;"speedy delivery, great shape. just as advertised. Had to buy SIM and SD card separately, but I should have known that ahead of time.";0
"Samsung Droid Charge I510 Verizon CDMA 4G LTE Android Smartphone w/ 8MP Camera - Black";;120.0;4;"Got as a replacement phone so works pretty well. Camera take excellent /nice pictures. Easy to use an adjust to. Overall great phone if trying 2 replace a phone. I would recommend";0
"Samsung Droid Charge I510 Verizon CDMA 4G LTE Android Smartphone w/ 8MP Camera - Black";;120.0;4;"just what i wanted. Something for the kids to play on with no contract. Its pretty decent looking too, I almost took it for myself :) thank you";
"Samsung Evergreen A667 Black AT&T";"Samsung";39.95;1;"The Samsung Evergreen may spend most of its time hung up while 'initializing' the contacts. Samsung says the problem doesn't exist. The Internet disagrees. I am using my phone as a paper weight now.";0
"Samsung Evergreen A667 Unlocked GSM 3G Phone with Full QWERTY Keyboard + Number Pad - Black";;249.99;3;"I cannot send or receive pictures with it. I have AT&T. Thought it was unlocked. Other than that it is ok.";0
"Samsung Exhilarate I577 4G LTE Unlocked GSM Dual-Core Android Smartphone - Black";"Samssung";149.99;5;"This phone is under-rated. It does just about everything I need, it's like a small version of a tablet.The apps launch pretty quick, sounds, pics, everything is amazing...";4
"Samsung Fast Charge Qi Wireless Charging Pad Charger (Stand Type) With Retail Packaging For Galaxy S7 & S7 Edge, Note5, S6 edge+, Intertiol Version - No US Warranty (Black)";"Samsung";47.48;5;"Love it!";0
"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)";"Samsung";29.99;5;"Very good!";0
"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)";"Samsung";29.99;4;"This Phone is great!!!Highly recommended device with nice software and easy to use interfase.Upgraded to latest buid in few minutes as soon as Mango was available.Only USB cable was missing";1
"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)";"Samsung";29.99;4;"Even dough it is a quad-band phone...it won't work with some networks.After I bought it and try to use it in Cada...all networks operate on 1700MHZ (WIND and MOBILICITY) did not work! Very user friendly.....if it works.Ps: Amazon.com were great with shipping.";1
"Samsung G850F Galaxy Alpha Factory Unlocked Cell Phone - Unlocked (Charcoal Black)";"Samsung";622.9;2;"After few months with this phone I can say that I love it. But the phone started just crashing all the time. No more updates were available for it. The screen resolutions is awesome, the camera is decent, easy to use, very thin. I ended up getting another phone and will have this one as a backup.Not worth the $$ IMO.";1
"Samsung G870A Galaxy S5 Active for AT&T [Camo Green]";;269.95;5;"A really nice phone for the money, in like new condition.";0
"Samsung Galaxy A3 (2016) SM-A310F/DS 16GB Gold, Dual Sim, 4.7, 13MP, Unlocked Intertiol Model, No Warranty";"Samsung";241.39;5;"Located in the Caribbean trinidad and phone works fine with local carrier...just had to cut sim to a no size and it worked.";0
"Samsung Galaxy A5 A500H 16GB Unlocked GSM Android Cell Phone - Factory Unlocked - Retail Packaging - Black";"Samsung";231.98;5;"Excelente.";0
"Samsung Galaxy A5 A500H 16GB Unlocked GSM Android Cell Smartphone - Factory Unlocked - Retail Packaging - White.";"Samsung";;5;"I have had it a week and it works great so far! I upgraded from the Galaxy III so this one has more features that I love. I got the case and screen protectors too. No complaints!";0
"Samsung Galaxy A9 A9000 32GB White, Dual Sim, 6, 13MP, Unlocked Intertiol Model, No Warranty";"Galaxy";337.49;1;"Do not buy this phone it's a big fake and they took my 434 dollars but thank god for amazon. Knox is uble to work on it.- Calculator app is NOT standard Samsung, it was labeled 'calculator' with no capital letter and the permissions it asks for is outrageous- There is no standard Samsung keyboard; instead, it was a 3rd party app called Typany keyboard- It had 'mobomarket' installed. I cannot install it.- It has 'cool gallery' which also had outrageous permissions...I cannot remove it- It has 9Apps installed - I cannot remove it- It has Horse Browser and after running AVG antivirus it came back with a positive on this app. I cannot remove it.- It has a File Mager which is also non-Samsung standard and also came back with a positive hit from AVG";17
"Samsung Galaxy A9 A9000 GSM Unlocked Cellphone (Pink Gold) - Intertiol Version No Warranty";"Galaxy";331.49;4;"Things started off rocky but ended up smooth. I bought 2 phones after reviewing the question and answer section very closely to see if they would be compatible with T- Mobile in the U.S. The phones are pretty but they DO NOT get 4g LTE on T-Mobile. They work fine for calls but Apps and the internet were difficult to get going. We quickly noticed that we couldn't send or receive group and picture text messages. We couldn't use You Tube, I- Heart radio or Pandora music apps unless we are in certain areas. We went to our US carrier more than ten times in two days to change settings and fix the issues and even contacted the seller to return them. While waiting on the sellers response, we found the right settings and we haven't had problems since. These phones get H+ speeds, not LTE but otherwise do everything as advertised. The screens are clear and bright and they have flagship build quality. Battery life is excellent and you will probably get two days of use before recharging. The seller granted us the return, but now we want to keep them. I have to give the seller High marks for customer service. The shipment was fast as well as their response to us. The moral of all this is that if you are going to get a intertiol phone that a US carrier doesn't have, get ready for some frustrating times until they get it to work properly on their network. There will be a learning curve for them and you. Once they do, the phone just might be worth the wait.";17
"Samsung Galaxy Ace 2 i8160 Black Factory Unlocked 4GB 5MP Droid";"Samsung";99.99;3;"the phone was for a gift but turned out ok, the person loves it. Good phone for the price. is ok";0
"Samsung Galaxy Ace 2 i8160 Intertiol Version No Warranty, Factory Unlocked (Black)";;150.15;5;"Only Samsung.";0
"Samsung Galaxy Ace 4 Neo G318M 4GB Single Sim - Factory Unlocked Phone - Retail Packaging (Black)";"Samsung";179.99;5;"I didn't get my phone";0
"Samsung Galaxy Alpha G850a 32GB Unlocked GSM 4G LTE Quad-Core Smartphone (Gold) - AT&T - No Warranty";"Samsung";219.75;5;"Perfect";0
"Samsung Galaxy Alpha G850a 32GB Unlocked GSM 4G LTE Quad-Core Smartphone (Gold) - AT&T - No Warranty";"Samsung";219.75;4;"I bought this when I lost my I-phone. I really like it but have had it for 6-9 months and the battery life is lousy. My 100% charge is lost within an hour if using aps, and doesn't even last 10-12 hours when in my pocket for the majority of the day. Overall the size was the main selling point for me and I do like the phone, hopefully after replacing the battery I will like it more.";0
"Samsung Galaxy Alpha G850a 32GB Unlocked GSM 4G LTE Quad-Core Smartphone (Gold) - AT&T - No Warranty";"Samsung";219.75;2;"Great phone - however per the seller BREED, the unlocked phone voids the manufacturer's warranty. I found this out the hard way after I'd sent it in to Samsung expecting a repair and was denied by both Samsung and the seller. Shucks, I should have asked up front.";0
"Samsung Galaxy Alpha G850a Unlocked Cellphone, 32GB, Dazzling White";"Samsung";134.95;5;"ok";0
"Samsung Galaxy Alpha G850a Unlocked Cellphone, 32GB, Dazzling White";"Samsung";134.95;5;"Great phone especially for the price.";0
"Samsung Galaxy Alpha G850a Unlocked Cellphone, 32GB, Dazzling White";"Samsung";134.95;5;"amazing phone, it's a shame they stopped making it!";1
"Samsung Galaxy Alpha G850F 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Dazzling White";"Samsung";601.99;5;"This phone is really slick. It's quite thin, and feels like a million bucks. The screen is fabulous. I cannot understand why folks complain about its resolution. The battery life is below average, but the power save mode extends that quite a bit while still retaining most functions. The processor is very nice, video playback is seamless, and there are no skips while vigating. The thing that sold me on this phone is that it doesn't take up much real estate to carry. I can put this thing in any one of my pockets, and it doesn't feel awkward. In addition to living in the US, I travel to Europe, and Asia so the GSM compatibility is really nice.";0
"Samsung Galaxy Alpha G850F 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Frosted Gold";"Samsung";479.0;4;"Great";0
"Samsung Galaxy Alpha G850F 32GB Unlocked GSM Quad-Core Octa-Core 4G LTE Smartphone - Silver";;2000.0;3;"Great product but I can change the lenguage to Spanish";0
"Samsung Galaxy Core II Dual SIM G355M Factory Unlocked Phone - Unlocked (Black)";"Samsung";199.99;4;"Only my 3rd cell but a very nice easy to use phone with the size I like";0
"Samsung Galaxy Core II Dual SIM G355M Factory Unlocked Phone - Unlocked (Black)";"Samsung";199.99;1;"This phone does not operate with straight talk. My daughter spent all her babysitting money I this phone and it never worked. Company said its not capable with straight talk. Now she busted the screen so don't think there's much I can do with at all. Only good for wifi uses.";0
"Samsung Galaxy Exhibit 4G (T-Mobile), t679";"Samsung";119.99;5;"just got my phones yesterday, ordered 2 phones and used with my $50 unlimited plan, phone is great. android is good, market place, Love it, fast , upgraded from a unlocked iphone 3gs, wont go back,would recommend it.";1
